rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater,district_full
640.830017089844,8.65999984741211,74,3,1966,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
548.789978027344,9.97999954223633,55,1,1995,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
523.330017089844,7.80999994277954,67,3,1970,0,1,1,Had,normal,0,1,Hadern
177.360000610352,3.17000007629395,56,3,1957,0,1,0,Laim,normal,0,1,Laim
564.02001953125,7.23000001907349,78,3,1948,0,0,1,Laim,normal,0,1,Laim
714.27001953125,7.94000005722046,90,4,1966,0,1,1,Bogenh,normal,0,1,Bogenhausen
377.589996337891,4.96999979019165,76,3,1948,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
468.920013427734,7.32999992370605,64,3,1957,1,1,1,Laim,normal,0,1,Laim
686.320007324219,8.06999969482422,85,4,1948,0,1,1,Laim,normal,0,1,Laim
280.700012207031,5.84999990463257,48,2,1957,0,1,1,Laim,normal,0,1,Laim
504.399993896484,5.86999988555908,86,4,1966,0,0,1,Had,normal,0,1,Hadern
364.179992675781,5.05999994277954,72,3,1966,0,1,1,Had,normal,0,1,Hadern
345.790008544922,10.1700000762939,34,1,1970,0,0,1,Laim,good,0,1,Laim
193.380004882813,2.9300000667572,66,3,1918,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
193.179992675781,1.88999998569489,102,4,1918,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
883.530029296875,8.84000015258789,100,4,1918,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
362.130004882813,10.6499996185303,34,1,1966,0,1,1,SchwWest,good,0,1,Schwabing-West
306.399993896484,9.88000011444092,31,1,1972,0,0,1,SchwWest,good,0,1,Schwabing-West
771.5,11.0200004577637,70,2,1974,0,0,1,Au-Haid,good,0,1,Au-Haidhausen
490.850006103516,12.2700004577637,40,1,1979,0,1,1,Bogenh,top,0,1,Bogenhausen
580.320007324219,10.5500001907349,55,2,1998,0,1,1,BamLaim,normal,1,1,Berg am Laim
667.25,7.5,89,2,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
601.650024414063,9.39999961853027,64,2,1972,0,1,1,Lud-Isar,good,1,1,Ludwigsvorstadt-Isarvorstadt
711.450012207031,5.88000011444092,121,4,1918,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
370,5.21000003814697,71,2,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
347.739990234375,6.94999980926514,50,2,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
967.619995117188,11.1199998855591,87,2,1918,1,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
627.580017089844,7.38000011444092,85,3,1918,0,0,0,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
617.599975585938,7.17999982833862,86,3,1960,0,1,1,SchwWest,good,0,1,Schwabing-West
375.299987792969,5.44000005722046,69,3,1966,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
639.210021972656,11.6199998855591,55,2,1973,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
721.380004882813,7.44000005722046,97,3,1918,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
330.549987792969,13.2200002670288,25,1,1966,0,1,1,SchwWest,normal,0,1,Schwabing-West
675.710021972656,10.0900001525879,67,2,1939,0,1,1,SchwWest,good,0,1,Schwabing-West
1143.05004882813,9.9399995803833,115,3,1970,0,1,1,Bogenh,normal,0,1,Bogenhausen
354.630004882813,11.8199996948242,30,1,1972,0,1,1,Bogenh,normal,0,1,Bogenhausen
645.849975585938,14.039999961853,46,2,1994,0,1,1,Ugies-Har,top,0,1,Untergiesing-Harlaching
316.619995117188,7.19999980926514,44,2,1957,0,0,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
493.399993896484,7.96000003814697,62,2,1957,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
456.329986572266,7.73000001907349,59,3,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
801.700012207031,6.40999984741211,125,4,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
421.679992675781,10.539999961853,40,2,1993,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
704.080017089844,9.14000034332275,77,3,1990,0,1,1,Bogenh,good,0,1,Bogenhausen
649.02001953125,7.6399998664856,85,3,1983,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
663.330017089844,9.60999965667725,69,3,1993,0,1,1,Ram-Per,normal,1,1,Ramersdorf-Perlach
642.390014648438,12.1199998855591,53,2,1998,0,1,1,Trud-Rie,good,1,1,Trud-Rie
783.22998046875,9.90999984741211,79,3,1957,0,1,1,Trud-Rie,good,0,1,Trud-Rie
438.700012207031,7.30999994277954,60,2,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
525.369995117188,9.55000019073486,55,2,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
723.489990234375,8.22000026702881,88,4,1970,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
342.570007324219,9.26000022888184,37,1,1970,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
235.199996948242,8.71000003814697,27,1,1971,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
510,5.80000019073486,88,4,1969,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
577.77001953125,6.6399998664856,87,3,1918,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
157.509994506836,2.53999996185303,62,3,1957,0,1,1,Send,normal,0,1,Sendling
509.470001220703,7.48999977111816,68,3,1966,0,0,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
444.209991455078,8.88000011444092,50,2,1989,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
629.090026855469,9.52999973297119,66,2,1924,0,0,1,Neuh-Nymp,top,0,1,Neuhausen-Nymphenburg
604.169982910156,7.28000020980835,83,3,1960,0,0,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
398.820007324219,8.85999965667725,45,1,1957,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
678.400024414063,13.0500001907349,52,2,1957,0,0,1,Maxvor,normal,0,1,Maxvorstadt
317.429992675781,4.46999979019165,71,3,1918,0,1,0,Neuh-Nymp,normal,0,0,Neuhausen-Nymphenburg
434.609985351563,8.19999980926514,53,2,1980,0,0,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
717.710021972656,7.48000001907349,96,3,1924,0,0,1,Moos,normal,0,1,Moosach
525.710021972656,7.61999988555908,69,3,1966,0,1,1,Send-West,normal,0,1,Sendling-Westpark
920.340026855469,10.6999998092651,86,4,1966,0,1,1,Send,normal,0,1,Sendling
494.279998779297,8.23999977111816,60,2,1924,0,1,1,Send,good,0,1,Sendling
460,7.92999982833862,58,2,1982,0,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
598,8.78999996185303,68,2,1973,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
378.359985351563,6.88000011444092,55,2,1970,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
824.580017089844,6.76000022888184,122,3,1918,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
1166.2749328613286,8.64000034332275,128,6,1983,0,0,1,Alt-Le,good,0,1,Altstadt-Lehel
716,5.96999979019165,120,4,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
434.559997558594,4.1399998664856,105,4,1957,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
766.950012207031,10.2299995422363,75,3,1990,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
356.410003662109,4.75,75,3,1918,0,0,0,Maxvor,good,0,1,Maxvorstadt
727.539978027344,10.8599996566772,67,4,1957,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
525,7.19000005722046,73,3,1970,0,0,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
737.299987792969,9.32999992370605,79,3,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
439.200012207031,3.50999999046326,125,4,1918,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
376.260009765625,4.82000017166138,78,3,1992,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
712.789978027344,10.1800003051758,70,2,1996,0,1,1,Maxvor,normal,0,1,Maxvorstadt
491.790008544922,4.92000007629395,100,4,1918,0,0,0,Schwanth,normal,0,0,Schwanthalerhöhe
449.269989013672,8.64000034332275,52,2,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
1166.2749328613286,12.4399995803833,118,2,1998,0,0,1,Au-Haid,good,1,1,Au-Haidhausen
484.660003662109,5.6399998664856,86,4,1918,1,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
359.799987792969,7.5,48,2,1966,0,1,1,BamLaim,normal,0,1,Berg am Laim
531.760009765625,8.4399995803833,63,2,1957,0,1,1,Maxvor,good,1,1,Maxvorstadt
419.040008544922,8.22000026702881,51,2,1966,0,0,1,Maxvor,good,0,1,Maxvorstadt
793.330017089844,7.69999980926514,103,3,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
515.669982910156,9.55000019073486,54,2,1960,0,1,1,Maxvor,good,0,1,Maxvorstadt
384.309997558594,8.35000038146973,46,2,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
1023.30999755859,8.81999969482422,116,4,1918,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
444.829986572266,12.710000038147,35,1,1966,0,1,1,Send-West,good,0,1,Sendling-Westpark
733.719970703125,8.52999973297119,86,5,1975,0,1,1,Had,good,0,1,Hadern
715.820007324219,10.8500003814697,66,2,1988,0,1,1,Had,good,0,1,Hadern
562,10.039999961853,56,2,1966,0,0,1,Send,normal,0,1,Sendling
603.340026855469,10.0600004196167,60,2,1918,0,1,1,Alt-Le,normal,0,1,Altstadt-Lehel
821.609985351563,6.03999996185303,128,4,1918,0,0,1,Alt-Le,good,0,0,Altstadt-Lehel
1102,6.36999988555908,128,5,1918,1,1,1,Alt-Le,normal,0,1,Altstadt-Lehel
823.190002441406,9.46000003814697,87,3,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
905.010009765625,11.75,77,3,1998,1,1,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
733.77001953125,5.23999977111816,128,4,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
569.690002441406,6.55000019073486,87,3,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
818.080017089844,9.09000015258789,90,4,1918,0,1,1,Alt-Le,normal,0,1,Altstadt-Lehel
751.599975585938,11.3900003433228,66,3,1980,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
712.330017089844,9.5,75,3,1967,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
329.630004882813,12.210000038147,27,1,1957,0,0,1,Maxvor,good,0,1,Maxvorstadt
384,17.4500007629395,22,1,1972,0,1,1,BamLaim,normal,0,1,Berg am Laim
281.220001220703,5.61999988555908,50,3,1948,0,1,1,BamLaim,normal,0,1,Berg am Laim
786.380004882813,10.210000038147,77,3,1998,0,1,1,BamLaim,normal,0,1,Berg am Laim
324.600006103516,4.05999994277954,80,3,1948,0,1,0,BamLaim,normal,0,1,Berg am Laim
509.899993896484,6.80000019073486,75,3,1983,0,1,1,BamLaim,good,0,1,Berg am Laim
785.760009765625,10.7600002288818,73,3,1998,0,1,1,Laim,normal,0,1,Laim
765.239990234375,7.65000009536743,100,4,1918,0,1,1,Laim,normal,0,1,Laim
692.570007324219,9.35999965667725,74,3,1960,0,1,1,Laim,normal,0,1,Laim
368.130004882813,10.2299995422363,36,1,1957,0,1,1,Laim,normal,0,1,Laim
377.160003662109,4.71000003814697,80,3,1957,0,0,1,Laim,good,0,1,Laim
938.599975585938,10.6700000762939,88,3,1980,0,1,1,Laim,good,1,1,Laim
710.950012207031,8.89000034332275,80,3,1998,0,1,1,Laim,normal,0,1,Laim
556.380004882813,8.5600004196167,65,2,1982,0,1,1,Ugies-Har,good,0,1,Untergiesing-Harlaching
894,11.039999961853,81,3,1918,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
362.279998779297,3.76999998092651,96,4,1924,0,1,0,Au-Haid,normal,0,1,Au-Haidhausen
472.489990234375,8.4399995803833,56,2,1957,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
617.599975585938,7.71999979019165,80,4,1957,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
359.470001220703,6.30999994277954,57,2,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
328.640014648438,6.32000017166138,52,2,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
423.549987792969,7.84000015258789,54,3,1948,0,1,1,Laim,normal,0,1,Laim
359.920013427734,8.77999973297119,41,1,1957,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
1166.2749328613286,8.85999965667725,128,4,1918,1,0,1,Alt-Le,normal,0,1,Altstadt-Lehel
382.959991455078,4.34999990463257,88,3,1957,0,0,1,Alt-Le,good,0,1,Altstadt-Lehel
275.190002441406,8.60000038146973,32,1,1957,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
245.419998168945,8.18000030517578,30,1,1957,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
664.690002441406,7.6399998664856,87,3,1973,1,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
715.820007324219,7.78000020980835,92,3,1918,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
681.049987792969,8.96000003814697,76,3,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
387.950012207031,5.61999988555908,69,3,1939,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
403.910003662109,7.48000001907349,54,2,1960,0,1,1,Laim,good,0,1,Laim
271.049987792969,9.68000030517578,28,1,1968,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
710.710021972656,9.47999954223633,75,2,1991,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
521.330017089844,7.1399998664856,73,3,1966,0,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
624.75,11.3599996566772,55,2,1966,0,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
542.119995117188,7.23000001907349,75,3,1924,0,0,1,Laim,normal,0,1,Laim
616.599975585938,6.17000007629395,100,4,1967,0,0,1,Laim,normal,0,1,Laim
594.640014648438,9.59000015258789,62,2,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
305.730010986328,4.13000011444092,74,3,1918,0,1,0,Au-Haid,good,0,0,Au-Haidhausen
443.880004882813,5.09999990463257,87,3,1918,0,0,0,Au-Haid,good,0,0,Au-Haidhausen
531.52001953125,6.6399998664856,80,3,1918,0,0,0,Au-Haid,good,0,1,Au-Haidhausen
242.350006103516,4.48999977111816,54,2,1918,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
715.820007324219,9.8100004196167,73,3,1999,0,1,1,Obgies,normal,0,1,Obergiesing
499.230010986328,7.34000015258789,68,3,1957,0,0,1,Au-Haid,good,0,1,Au-Haidhausen
175.990005493164,4.19000005722046,42,2,1948,0,1,1,Obgies,normal,0,1,Obergiesing
876.440002441406,6.26000022888184,128,5,1918,0,1,1,Au-Haid,good,1,1,Au-Haidhausen
353.690002441406,11.0500001907349,32,1,1918,0,1,0,Au-Haid,normal,0,1,Au-Haidhausen
415.600006103516,7.55999994277954,55,2,1957,0,1,1,Obgies,normal,0,1,Obergiesing
403.929992675781,10.1000003814697,40,1,1957,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
539.929992675781,5.67999982833862,95,4,1966,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
356.880004882813,9.64999961853027,37,1,1966,0,0,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
586.969970703125,7.07000017166138,83,3,1957,0,0,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
338.480010986328,7.51999998092651,45,2,1948,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
833.419982910156,13.2299995422363,63,2,1996,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
976.580017089844,9.56999969482422,102,4,1918,1,0,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
715.820007324219,11.9300003051758,60,2,1998,0,1,1,Ugies-Har,top,1,1,Untergiesing-Harlaching
834.150024414063,7.51000022888184,111,5,1980,0,1,1,Th-Ob-Fo-Fu-So,top,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
1133.93994140625,12.0600004196167,94,3,1993,1,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
319.459991455078,6.65999984741211,48,2,1948,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
650.049987792969,7.82999992370605,83,3,1918,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
547.099975585938,8.05000019073486,68,3,1966,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
450.5,6.01000022888184,75,3,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
675.239990234375,12.7399997711182,53,2,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
371.570007324219,5.30999994277954,70,3,1948,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
616.450012207031,11.4200000762939,54,2,1918,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
715.820007324219,11.0100002288818,65,2,1918,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
848.22998046875,9.97999954223633,85,3,1966,0,1,1,Neuh-Nymp,good,1,1,Neuhausen-Nymphenburg
674.919982910156,10.0699996948242,67,3,1918,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
603.340026855469,10.9700002670288,55,2,1918,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
371.910003662109,4.26999998092651,87,4,1924,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
327.75,6.69000005722046,49,2,1971,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
457.959991455078,7.63000011444092,60,3,1960,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
736.27001953125,9.6899995803833,76,3,1957,0,1,1,Laim,normal,0,1,Laim
1166.2749328613286,10.0600004196167,123,3,1994,0,1,1,Laim,good,0,1,Laim
484.059997558594,10.3000001907349,47,1,1968,0,1,1,Laim,good,0,1,Laim
1166.2749328613286,8.34000015258789,128,5,1966,0,1,1,Laim,good,0,1,Laim
527.119995117188,9.25,57,3,1948,0,1,1,Laim,normal,0,1,Laim
423.220001220703,7.55999994277954,56,2,1948,0,0,1,Laim,normal,0,1,Laim
268.529998779297,3.08999991416931,87,3,1957,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
725.130004882813,8.63000011444092,84,3,1973,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
609.030029296875,6.09000015258789,100,3,1918,0,0,0,Au-Haid,normal,0,0,Au-Haidhausen
785.359985351563,11.2200002670288,70,3,1998,1,1,1,Trud-Rie,good,0,1,Trud-Rie
621.52001953125,6.21999979019165,100,6,1948,0,1,1,Trud-Rie,good,1,1,Trud-Rie
1166.2749328613286,14.8400001525879,110,3,1987,0,1,1,Bogenh,good,1,1,Bogenhausen
1041.13000488281,8.97999954223633,116,3,1971,1,1,1,Bogenh,top,0,1,Bogenhausen
561.380004882813,8.51000022888184,66,2,1980,0,1,1,Bogenh,top,0,1,Bogenhausen
599.75,10.1700000762939,59,2,1960,0,1,1,Bogenh,normal,0,1,Bogenhausen
516.27001953125,6.53999996185303,79,3,1957,0,0,1,Bogenh,normal,0,1,Bogenhausen
591.179992675781,7.78000020980835,76,3,1972,0,1,1,Bogenh,normal,0,1,Bogenhausen
567.549987792969,9.61999988555908,59,3,1987,0,1,1,Trud-Rie,good,1,1,Trud-Rie
316.559997558594,5.01999998092651,63,2,1918,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
796.989990234375,9.38000011444092,85,3,1966,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
290.489990234375,5.80999994277954,50,2,1948,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
735.419982910156,7.82000017166138,94,4,1972,0,1,1,Moos,normal,0,1,Moosach
352.440002441406,9.78999996185303,36,1,1972,0,0,1,Moos,normal,0,1,Moosach
611.630004882813,8.73999977111816,70,3,1966,0,0,1,Moos,normal,0,1,Moosach
429.489990234375,7.15999984741211,60,2,1957,0,1,1,Moos,normal,0,1,Moosach
376.25,8.55000019073486,44,1,1999,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
510.239990234375,12.1499996185303,42,2,1998,0,1,1,All-Umenz,normal,0,1,Allach-Untermenzing
330.959991455078,5.90999984741211,56,2,1957,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
493.829986572266,9.88000011444092,50,2,1976,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
542.940002441406,7.1399998664856,76,3,1960,0,1,1,Maxvor,good,0,1,Maxvorstadt
362.929992675781,4.03000020980835,90,2,1918,0,1,0,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
401.369995117188,9.32999992370605,43,1,1939,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
603.27001953125,10.3999996185303,58,2,1972,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
328.029998779297,4.36999988555908,75,3,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
1094.46997070313,11.1700000762939,98,3,1960,0,1,1,Schwab-Frei,top,0,1,Schwabing-Freimann
491.630004882813,8.0600004196167,61,3,1960,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
395.619995117188,13.1899995803833,30,1,1968,0,1,1,Schwab-Frei,top,0,1,Schwabing-Freimann
301.059997558594,10.039999961853,30,1,1978,1,1,1,Maxvor,good,0,1,Maxvorstadt
613.559997558594,10.960000038147,56,2,1960,0,1,1,Maxvor,good,0,1,Maxvorstadt
425.380004882813,6.53999996185303,65,3,1972,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
478.230010986328,4.92999982833862,97,4,1918,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
639.109985351563,9.82999992370605,65,2,1981,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
640.989990234375,8.65999984741211,74,3,1998,0,1,1,BamLaim,normal,0,1,Berg am Laim
1166.2749328613286,8.5600004196167,128,5,1918,1,1,1,Au-Haid,normal,0,1,Au-Haidhausen
327.839996337891,3.76999998092651,87,5,1966,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
299.450012207031,5.65000009536743,53,3,1957,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
565.489990234375,7.07000017166138,80,3,1957,0,1,1,Alt-Le,normal,0,1,Altstadt-Lehel
487.160003662109,8.85999965667725,55,2,1918,0,0,0,Maxvor,good,0,1,Maxvorstadt
321.559997558594,16.0799999237061,20,1,1957,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
359.5,5.8899998664856,61,3,1966,0,1,1,Laim,normal,0,1,Laim
447.230010986328,5.73000001907349,78,3,1966,0,1,1,Laim,normal,0,1,Laim
707.390014648438,8.63000011444092,82,3,1998,1,1,1,Laim,good,1,1,Laim
526.97998046875,10.1300001144409,52,2,1998,0,1,1,Laim,good,0,1,Laim
532.960021972656,9.02999973297119,59,2,1967,0,0,1,Laim,normal,1,1,Laim
652.900024414063,10.3599996566772,63,3,1970,0,1,1,Send-West,normal,0,1,Sendling-Westpark
335.549987792969,7.98999977111816,42,1,1987,0,1,1,Laim,normal,0,1,Laim
444.230010986328,5.28999996185303,84,3,1972,0,1,1,Laim,good,0,1,Laim
787.400024414063,8.64999961853027,91,4,1978,1,1,1,Laim,good,0,1,Laim
124.470001220703,2.39000010490417,52,2,1957,0,1,1,Laim,good,0,1,Laim
621.72998046875,9.42000007629395,66,2,1988,0,1,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
843.650024414063,10.1599998474121,83,3,2000,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
637.590026855469,6.92999982833862,92,4,1985,0,1,1,Bogenh,normal,0,1,Bogenhausen
922.52001953125,11.5299997329712,80,3,1993,1,0,1,Bogenh,normal,1,1,Bogenhausen
582.380004882813,11.6499996185303,50,2,1973,0,1,1,Bogenh,normal,0,1,Bogenhausen
572.359985351563,8.8100004196167,65,4,1960,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
960.640014648438,10.2200002670288,94,4,1997,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
311.049987792969,4.03999996185303,77,3,1970,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
376.649993896484,11.7700004577637,32,1,1957,0,0,1,SchwWest,good,0,1,Schwabing-West
448.160003662109,7.59999990463257,59,3,1966,0,1,1,SchwWest,normal,0,1,Schwabing-West
438.920013427734,8.4399995803833,52,2,1960,0,1,1,SchwWest,good,0,1,Schwabing-West
567.549987792969,10.1300001144409,56,2,1997,0,1,1,Bogenh,good,0,1,Bogenhausen
415.179992675781,11.8599996566772,35,1,1996,0,1,1,Send-West,normal,0,1,Sendling-Westpark
600.260009765625,8.96000003814697,67,3,1966,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
728.190002441406,9.71000003814697,75,3,1993,0,1,1,Send-West,normal,0,1,Sendling-Westpark
823.169982910156,9.56999969482422,86,3,1966,0,1,1,Had,good,0,1,Hadern
554.440002441406,10.0799999237061,55,2,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
392.679992675781,4.96999979019165,79,3,1918,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
379.459991455078,3.95000004768372,96,3,1918,0,1,0,Au-Haid,good,0,0,Au-Haidhausen
615.880004882813,8.4399995803833,73,2,1918,1,1,1,Maxvor,good,0,1,Maxvorstadt
428.709991455078,6.11999988555908,70,2,1918,0,1,0,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
983.989990234375,10.1400003433228,97,4,1957,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
478.269989013672,5.30999994277954,90,4,1972,0,1,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
553.659973144531,8.52000045776367,65,3,1966,0,1,1,Th-Ob-Fo-Fu-So,normal,1,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
692.330017089844,10.9899997711182,63,3,1957,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
526.010009765625,6.57999992370605,80,3,1976,0,1,1,Ugies-Har,top,0,1,Untergiesing-Harlaching
513.400024414063,8.5600004196167,60,3,1918,0,0,0,Ugies-Har,normal,0,1,Untergiesing-Harlaching
