rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater
287.14,12.48,23,1,1960,no,yes,yes,Neuh-Nymp,good,no,yes
1027.79,11.29,91,3,1966,yes,no,yes,Neuh-Nymp,top,no,yes
1002.8,14.12,71,2,1994,yes,no,yes,Maxvor,normal,no,yes
357.91,9.94,36,1,1957.5,no,yes,yes,Neuh-Nymp,normal,no,yes
479.63,4.4,109,4,1924,no,yes,yes,Moos,normal,no,yes
478.07,10.62,45,2,1978,no,yes,yes,Neuh-Nymp,normal,no,yes
432.14,7.86,55,2,1924,no,yes,yes,Neuh-Nymp,good,no,yes
531.2,7.28,73,3,1972,no,yes,yes,Moos,normal,no,yes
505.87,10.12,50,1,1957,no,yes,yes,Maxvor,good,no,yes
409.05,9.09,45,1,1966,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
565.8,8.84,64,3,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
685.78,8.36,82,4,1972,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
321.1,6.55,49,2,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
897.43,11.22,80,3,1994,no,yes,yes,Laim,normal,yes,yes
787.38,10.5,75,3,1998.5,no,yes,yes,Trud-Rie,good,yes,yes
352.8,8.82,40,1,1969,no,yes,yes,Ram-Per,normal,no,yes
355.15,12.68,28,1,1972,no,yes,yes,Pas-Obmenz,good,no,yes
789.25,7.66,103,4,1989,yes,yes,yes,Au-Lo-La,normal,no,yes
894.6,13.35,67,2,1993,yes,yes,yes,SchwWest,normal,no,yes
478.9,9.04,53,2,1966,yes,yes,yes,SchwWest,normal,no,yes
444.67,6.35,70,3,1966,no,yes,yes,Had,normal,no,yes
215.95,5.02,43,2,1924,no,yes,yes,Laim,normal,no,yes
554.76,8.95,62,2,1918,yes,yes,yes,Laim,normal,no,yes
393.59,5.32,74,3,1924,no,yes,no,Laim,normal,no,yes
646.8,12.44,52,2,1996,no,yes,yes,Laim,normal,no,yes
747.83,10.11,74,3,1957,no,yes,yes,Alt-Le,good,no,yes
427.86,9.72,44,1,1957,no,yes,yes,Au-Haid,normal,no,yes
771.21,11.02,70,2,1918,no,yes,yes,Lud-Isar,good,no,yes
376,13.43,28,1,1960,no,yes,yes,Maxvor,normal,no,yes
269.63,5.99,45,2,1957.5,no,yes,yes,Neuh-Nymp,good,no,yes
654.46,10.23,64,2,1918,no,yes,yes,SchwWest,good,no,yes
323.87,10.45,31,1,1966,no,yes,yes,SchwWest,good,no,yes
493.85,7.16,69,3,1966,no,no,yes,SchwWest,good,no,yes
780.91,10.41,75,3,1918,no,yes,yes,SchwWest,good,no,yes
951.02,9.32,102,4,1957,no,yes,yes,SchwWest,good,no,yes
618.67,11.25,55,2,1948,no,yes,yes,SchwWest,normal,yes,yes
658.87,9.41,70,2,1996,no,no,yes,Ram-Per,normal,no,yes
553.35,7.69,72,3,1957,no,no,yes,Obgies,normal,no,yes
214.14,5.95,36,2,1948,no,yes,yes,Obgies,normal,no,yes
389.49,7.95,49,2,1960,no,no,yes,Ram-Per,normal,no,yes
386.22,10.44,37,1,1918,no,yes,yes,Obgies,normal,no,yes
328.63,5.87,56,2,1948,no,yes,yes,Ugies-Har,normal,no,yes
812.97,10.99,74,2,1918,no,yes,yes,Ugies-Har,normal,no,yes
810.55,7.37,110,3,1972,yes,yes,yes,Maxvor,good,no,yes
498.06,7.43,67,2,1957,no,yes,yes,SchwWest,normal,no,yes
559.67,11.19,50,2,1989,no,yes,yes,Schwab-Frei,normal,yes,yes
515.77,11.72,44,2,1924,no,yes,yes,Pas-Obmenz,good,yes,yes
812,11.12,73,3,1974,no,yes,yes,Pas-Obmenz,good,no,yes
971.47,10.79,90,3,1993,no,yes,yes,Au-Lo-La,normal,no,yes
360.57,5.63,64,2,1918,no,yes,no,Pas-Obmenz,good,no,yes
269.7,4.28,63,3,1948,no,no,yes,Au-Lo-La,normal,no,yes
356.89,7.93,45,2,1966,no,yes,yes,Pas-Obmenz,good,no,yes
256.67,5.83,44,2,1948,no,yes,yes,Schwab-Frei,normal,no,yes
313.84,9.51,33,1,1948,no,yes,yes,Schwab-Frei,normal,no,yes
485.43,7.36,66,3,1960,no,no,yes,Mil-AmH,normal,no,yes
283.07,5.44,52,2,1966,no,yes,yes,Mil-AmH,normal,no,yes
869.85,7.98,109,4,1972,no,yes,yes,Schwab-Frei,good,yes,yes
446.07,6.28,71,3,1960,no,yes,yes,Mil-AmH,normal,no,yes
130.35,3.62,36,2,1948,no,yes,no,BamLaim,normal,no,no
388.6,8.27,47,2,1972,no,no,yes,Au-Haid,normal,no,yes
696.09,9.04,77,3,1948,no,no,yes,Bogenh,top,no,yes
413.66,4.26,97,3,1924,no,yes,yes,Au-Haid,normal,no,yes
444.83,10.59,42,1,1960,no,no,yes,Au-Haid,good,no,yes
485.72,5.34,91,3,1918,no,no,yes,Obgies,normal,no,yes
580.28,5.28,110,3,1918,no,yes,yes,Alt-Le,normal,no,no
1533.9,11.8,130,5,1918,no,yes,yes,Alt-Le,good,no,yes
713.39,5.1,140,3,1918,no,yes,yes,Alt-Le,good,no,yes
570.34,9.2,62,2,1984,no,yes,yes,BamLaim,normal,no,yes
516.55,7.71,67,3,1966,no,yes,yes,BamLaim,normal,no,yes
920.34,8.37,110,4,1918,no,yes,yes,Au-Haid,good,no,yes
606.9,8.67,70,3,1957.5,no,no,yes,Au-Haid,good,no,yes
352.12,4.51,78,3,1960,no,yes,yes,Au-Haid,good,no,yes
570.67,8.78,65,3,1960,no,yes,yes,Bogenh,top,no,yes
787.41,12.3,64,2,1918,no,yes,yes,Au-Haid,good,yes,yes
302.84,3.36,90,3,1918,no,no,yes,Au-Haid,good,no,yes
936.01,6.88,136,5,1918,no,yes,yes,Au-Haid,good,no,yes
869.57,9.25,94,3,1994,no,yes,yes,BamLaim,normal,no,yes
200.42,3.85,52,2,1957,no,yes,yes,BamLaim,normal,no,yes
409.96,5.62,73,3,1957,no,yes,yes,BamLaim,normal,no,yes
208.56,11.59,18,1,1966,no,yes,yes,BamLaim,normal,no,yes
703.12,6.76,104,4,1918,no,yes,yes,BamLaim,normal,no,yes
971.47,11.85,82,3,1994,yes,yes,yes,BamLaim,good,no,yes
530.17,9.3,57,2,1983,no,yes,yes,Au-Haid,good,no,yes
396.23,8.25,48,3,1918,no,yes,yes,Schwanth,normal,no,yes
855.78,6.85,125,3,1918,yes,yes,yes,Schwanth,normal,no,yes
151,3.43,44,2,1924,no,no,no,SchwWest,good,no,yes
294,5.44,54,2,1973,no,no,yes,SchwWest,good,no,yes
389.23,9.05,43,2,1948,no,yes,no,SchwWest,good,no,no
398.81,9.73,41,1,1957,no,no,yes,Lud-Isar,good,no,yes
515.58,7.7,67,2,1918,no,yes,yes,Lud-Isar,good,no,yes
392.14,9.8,40,1,1960,no,yes,yes,Lud-Isar,good,no,yes
611.66,4.37,140,4,1918,no,yes,yes,SchwWest,good,no,yes
306.53,8.76,35,1,1957,no,yes,yes,SchwWest,good,no,yes
327.05,12.58,26,1,1966,no,yes,yes,Lud-Isar,good,no,yes
421.31,7.52,56,2,1918,no,yes,yes,Lud-Isar,good,no,yes
455.22,5.55,82,4,1948,no,yes,no,Schwab-Frei,normal,no,yes
414.58,7.4,56,2,1967,no,no,yes,Feld-Has,normal,no,yes
373.9,6.92,54,2,1966,no,no,yes,Feld-Has,normal,no,yes
389.95,5.57,70,3,1966,no,no,yes,Feld-Has,normal,no,yes
454.32,6.78,67,3,1960,no,no,yes,Feld-Has,normal,no,yes
155.59,5.19,30,1,1957.5,no,no,yes,Feld-Has,normal,no,yes
553.4,9.22,60,2,1984,no,yes,yes,Send-West,normal,no,yes
629.18,5.94,106,5,1973,yes,no,yes,Send-West,normal,no,yes
398.55,5.31,75,3,1967,no,yes,yes,Send,normal,no,yes
109.32,2.6,42,1,1939,no,yes,no,Send-West,normal,no,yes
590.19,7.87,75,2,1970,no,yes,yes,Ram-Per,good,no,yes
536.86,9.42,57,2,1995,no,yes,yes,Ram-Per,normal,no,yes
543.41,7.25,75,2,1924,no,yes,yes,Bogenh,normal,no,yes
583.53,9.73,60,2,1999,no,yes,yes,Trud-Rie,good,no,yes
322.13,6.32,51,2,1948,no,no,yes,Bogenh,normal,no,yes
512.58,7.22,71,3,1960,no,yes,yes,Pas-Obmenz,normal,no,yes
688.51,8.83,78,3,1960,no,yes,yes,Au-Lo-La,normal,no,yes
321.21,6.06,53,2,1972,no,yes,yes,Pas-Obmenz,good,no,yes
896.82,9.96,90,2,1918,no,yes,yes,Lud-Isar,normal,no,yes
281.21,8.03,35,2,1918,no,yes,yes,Lud-Isar,normal,no,yes
758.37,7.36,103,4,1957,no,yes,yes,Lud-Isar,good,no,yes
1252.69,13.47,93,3,1918,no,no,yes,Lud-Isar,good,no,yes
997.03,12.16,82,3,1918,yes,yes,yes,Lud-Isar,normal,no,yes
345.54,6.52,53,2,1948,no,no,yes,Laim,normal,no,yes
284.55,5.17,55,2,1948,no,no,yes,Th-Ob-Fo-Fu-So,normal,no,yes
361.7,7.7,47,2,1968,no,no,yes,Th-Ob-Fo-Fu-So,normal,no,yes
614.58,10.97,56,3,1960,no,no,yes,Th-Ob-Fo-Fu-So,good,no,yes
779.73,8.96,87,4,1967,no,yes,yes,Pas-Obmenz,good,no,yes
720.11,6.86,105,4,1969,no,yes,yes,Au-Lo-La,normal,no,yes
591,8.44,70,3,1997,no,yes,yes,Au-Lo-La,normal,yes,yes
404.18,7.77,52,1,1967,no,yes,yes,Pas-Obmenz,normal,no,yes
492.94,8.22,60,2,1983,no,yes,yes,Had,normal,no,yes
611.56,7.94,77,3,1974,no,yes,yes,Had,good,no,yes
853.32,8.89,96,3,1997,yes,yes,yes,Had,good,no,yes
588.74,12.02,49,3,1948,no,yes,yes,Had,good,no,yes
529.62,8.98,59,2,1973,no,no,yes,Laim,normal,no,yes
518.61,7.74,67,3,1957.5,no,yes,yes,Maxvor,good,no,yes
379.11,8.82,43,2,1918,no,no,yes,Schwanth,normal,no,yes
1109.52,8.1,137,4,1918,no,no,yes,Maxvor,good,no,yes
368.13,6.69,55,2,1918,no,no,yes,Neuh-Nymp,good,no,yes
476.79,7.45,64,2,1957.5,no,no,yes,Lud-Isar,good,no,yes
485.93,9,54,2,1957,no,yes,yes,Maxvor,good,no,yes
279.81,7.17,39,1,1960,no,no,yes,Maxvor,good,no,yes
605.6,8.65,70,2,1957,no,yes,yes,Maxvor,good,no,yes
166.48,4.06,41,2,1918,no,yes,yes,Neuh-Nymp,good,no,no
210.55,3.24,65,3,1957,no,no,yes,Neuh-Nymp,normal,no,no
670.34,8.38,80,3,1977,no,yes,yes,Neuh-Nymp,good,no,yes
419.22,9.11,46,2,1979,no,yes,yes,Maxvor,good,no,yes
701.46,8.25,85,3,1918,no,yes,yes,SchwWest,good,no,yes
666.22,8.43,79,3,1986,no,no,yes,Schwab-Frei,good,no,yes
383.47,10.09,38,1,1973,no,yes,yes,Schwab-Frei,good,no,yes
1135.96,10.23,111,5,1960,no,yes,yes,SchwWest,good,no,yes
323.92,10.8,30,1,1960,no,no,yes,SchwWest,good,no,yes
620.44,8.74,71,3,1966,no,yes,yes,Feld-Has,normal,no,yes
463.64,9.46,49,2,1966,no,no,yes,Moos,normal,no,yes
807.75,11.07,73,3,1969,no,yes,yes,Moos,normal,no,yes
343.22,11.07,31,1,1972,no,yes,yes,Moos,normal,no,yes
275.52,6.12,45,2,1960,no,no,no,Moos,normal,no,yes
613.56,10.4,59,2,1993,no,yes,yes,All-Umenz,normal,no,yes
594.93,9.15,65,2,1992,no,yes,yes,Bogenh,normal,no,yes
820.88,8.73,94,4,1989,no,yes,yes,Bogenh,normal,no,yes
634.09,10.23,62,2,1918,no,yes,yes,Schwab-Frei,normal,no,yes
470.52,8.71,54,2,1994,no,no,yes,Mil-AmH,normal,no,yes
359.91,6.92,52,1,1966,no,no,yes,SchwWest,normal,no,yes
355.5,5.64,63,3,1918,no,no,yes,Neuh-Nymp,good,no,yes
1227.12,10.14,121,5,1924,no,yes,yes,Neuh-Nymp,good,no,yes
407.23,13.14,31,1,1972,no,yes,yes,Neuh-Nymp,good,no,yes
388.59,6.27,62,2,1957.5,no,no,yes,Lud-Isar,good,no,yes
504.13,6.15,82,3,1957,no,no,no,Schwanth,normal,no,yes
695.37,7.56,92,3,1948,no,yes,yes,Lud-Isar,good,no,yes
575.23,8.22,70,3,1918,yes,yes,yes,Pas-Obmenz,good,no,yes
677.98,7.21,94,4,1974,no,yes,yes,Had,normal,no,yes
539.86,6.66,81,3,1975,no,yes,yes,Had,good,no,yes
414.97,13.83,30,1,1969,no,yes,yes,Had,good,no,yes
336.27,3.23,104,5,1960,yes,no,yes,Had,good,no,yes
848.11,11.78,72,3,1918,no,yes,yes,Neuh-Nymp,normal,no,yes
752.08,7.67,98,4,1924,no,yes,yes,Moos,normal,no,yes
697.15,7.75,90,4,1960,no,no,yes,Neuh-Nymp,top,no,yes
422.46,7.54,56,2,1966,no,yes,yes,Neuh-Nymp,normal,no,yes
296.46,4.42,67,3,1966,no,yes,yes,Mil-AmH,normal,no,yes
899.95,10.59,85,3,1918,no,yes,yes,Schwab-Frei,good,no,yes
884.16,10.65,83,3,1918,yes,yes,no,Schwab-Frei,good,no,yes
463.97,6.36,73,3,1960,no,yes,yes,SchwWest,good,no,yes
608.72,11.07,55,2,1996,no,yes,yes,Bogenh,good,yes,yes
342.57,10.08,34,1,1973,no,yes,yes,Trud-Rie,good,no,yes
983.13,12.29,80,4,1996,no,yes,yes,BamLaim,good,no,yes
347.98,6.69,52,2,1969,no,yes,yes,Ram-Per,normal,no,yes
256.94,9.18,28,1,1957,no,yes,yes,Maxvor,good,no,yes
251.43,3.59,70,3,1957,no,yes,yes,Maxvor,good,no,yes
678.48,8.81,77,3,1972,no,yes,yes,Bogenh,normal,no,yes
604.19,9.3,65,2,1992,no,yes,yes,Bogenh,normal,yes,yes
724,10.34,70,3,1992,no,no,yes,Bogenh,normal,yes,yes
228.87,5.87,39,1,1966,no,yes,yes,Ugies-Har,normal,no,yes
1175.97,9.41,125,4,1918,yes,no,yes,Send,normal,no,yes
554.99,9.57,58,2,1957,no,yes,yes,Obgies,normal,no,yes
664.69,10.39,64,2,1973,no,yes,yes,Had,good,no,yes
370.61,5.29,70,2,1966,no,yes,yes,Send,normal,no,yes
561.12,7.79,72,2,1974,no,yes,yes,Had,good,no,yes
840,10.37,81,3,1966,no,no,yes,Had,normal,yes,yes
725.94,8.16,89,3,1973,no,yes,yes,Pas-Obmenz,normal,no,yes
517.97,12.95,40,2,1993,no,yes,yes,Pas-Obmenz,good,yes,yes
652.93,9.07,72,3,1983,no,yes,yes,Pas-Obmenz,normal,no,yes
250.4,6.26,40,2,1968,no,yes,yes,Laim,normal,no,yes
794.02,10.31,77,3,1973,yes,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
514.35,6.86,75,3,1970,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
438.69,5.55,79,3,1973,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
925.45,11.57,80,2,1957,no,yes,no,Th-Ob-Fo-Fu-So,normal,no,yes
299.52,4.75,63,3,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
358.18,8.53,42,2,1957,no,yes,yes,Alt-Le,good,no,yes
1147.85,10.83,106,3,1986,no,yes,yes,Alt-Le,good,no,yes
900,7.5,120,4,1918,no,yes,yes,Alt-Le,good,no,yes
1575.71,13.02,121,3,1997,no,yes,yes,Alt-Le,good,yes,yes
651.03,10.33,63,2,1997,no,yes,yes,Alt-Le,good,yes,yes
582.89,8.1,72,2,1993,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
660.18,7.34,90,5,1976,yes,yes,yes,Had,good,no,yes
562.42,8.65,65,2,1981,yes,yes,yes,Laim,normal,no,yes
432.05,8.15,53,2,1966,no,yes,yes,Mil-AmH,normal,no,yes
802.93,6.53,123,5,1918,no,yes,yes,Alt-Le,good,no,yes
340.67,5.32,64,2,1972,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
538.1,11.45,47,2,1974,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
720.59,9.01,80,3,1987,yes,yes,yes,Th-Ob-Fo-Fu-So,normal,yes,yes
408.75,5.84,70,2,1969,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
654.78,7.44,88,4,1969,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
380.76,10.02,38,1,1983,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
1030.03,6.87,150,4,1980,yes,yes,yes,Bogenh,good,no,yes
536.07,7.15,75,3,1993,no,yes,yes,Bogenh,normal,no,yes
1015.18,15.15,67,3,1967,no,yes,yes,Bogenh,normal,no,yes
794.31,9.57,83,4,1973,no,yes,yes,Feld-Has,normal,no,yes
172.23,4.42,39,2,1948,no,yes,no,Mil-AmH,normal,no,yes
163.41,4.09,40,2,1957,no,no,no,Mil-AmH,normal,no,no
235.96,5.02,47,2,1960,no,no,yes,Obgies,normal,no,yes
651.93,7.85,83,3,1948,no,yes,yes,Obgies,normal,no,yes
631.62,11.48,55,2,1982,no,yes,yes,Au-Haid,good,no,yes
654.68,9.35,70,2,1957,no,yes,yes,Ugies-Har,normal,no,yes
303.45,5.84,52,2,1966,no,no,yes,Au-Haid,good,no,yes
847.8,10.34,82,3,1985,yes,yes,yes,Bogenh,top,yes,yes
529.46,4.77,111,4,1918,no,yes,no,Au-Haid,normal,no,no
897.98,11.51,78,3,1992,no,yes,yes,Ram-Per,normal,no,yes
634.21,9.47,67,3,1966,no,yes,yes,Pas-Obmenz,normal,no,yes
401.89,11.16,36,1,1957.5,no,yes,yes,Pas-Obmenz,good,no,yes
549.2,9.15,60,2,1971,no,yes,yes,Au-Lo-La,normal,no,yes
111.97,2.6,43,1,1973,no,yes,yes,Ram-Per,normal,no,yes
348,10.24,34,1,1966,no,yes,yes,Ugies-Har,normal,no,yes
746.5,9.82,76,3,1997,yes,yes,yes,Ugies-Har,top,no,yes
446.26,9.3,48,2,1983,no,no,yes,Bogenh,good,no,yes
585.03,8.01,73,2,1966,no,yes,yes,SchwWest,normal,no,yes
538.17,4.89,110,5,1957,yes,no,yes,Obgies,normal,no,yes
556.43,7.73,72,3,1973,no,yes,yes,BamLaim,normal,no,yes
571.6,11.67,49,2,1984,no,yes,yes,Ugies-Har,top,no,yes
1155.54,12.43,93,3,2000,no,yes,yes,Bogenh,good,no,yes
963.1,11.47,84,3,1970,no,yes,yes,Bogenh,top,no,yes
319.56,10.65,30,1,1968,no,yes,yes,Bogenh,normal,no,yes
538.62,10.36,52,2,1918,no,yes,yes,Bogenh,good,no,yes
502.31,6.88,73,3,1967,no,no,yes,Bogenh,normal,no,yes
444.65,5.23,85,4,1966,yes,no,yes,Bogenh,normal,no,yes
603.34,7.64,79,3,1986,no,yes,yes,Bogenh,good,no,yes
777.17,10.95,71,3,1972,no,yes,yes,Ugies-Har,normal,yes,yes
640.86,10.34,62,4,1948,no,yes,yes,Ugies-Har,normal,no,yes
466.58,7.53,62,2,1957.5,no,no,yes,Ugies-Har,good,no,yes
271.17,2.92,93,4,1972,no,yes,yes,Obgies,normal,no,yes
463,6.26,74,4,1967,no,yes,yes,Ugies-Har,normal,no,yes
753.02,6.28,120,5,1918,no,no,yes,Au-Haid,normal,no,yes
602.61,10.04,60,2,1957,no,yes,yes,Maxvor,good,yes,yes
373.34,12.87,29,1,1972,no,yes,yes,SchwWest,good,no,yes
1101.85,10.02,110,4,1957.5,no,yes,yes,Maxvor,good,no,yes
317.62,6.48,49,2,1960,no,no,yes,Maxvor,good,no,yes
900.65,10.85,83,3,1985,no,yes,yes,Lud-Isar,good,no,yes
377.87,5.56,68,3,1918,no,no,no,Lud-Isar,good,no,yes
924.55,7.7,120,3,1918,no,no,yes,Lud-Isar,good,no,yes
562.43,10.42,54,2,1991,no,yes,yes,Obgies,normal,yes,yes
485.74,10.79,45,2,1966,no,yes,yes,Au-Haid,good,no,yes
314.09,11.22,28,1,1918,no,no,no,Obgies,normal,no,no
493.41,5.09,97,4,1924,no,no,yes,Moos,normal,no,yes
222.41,4.45,50,2,1957,no,yes,yes,Neuh-Nymp,top,no,yes
1532.99,8.81,174,3,1918,no,yes,yes,SchwWest,good,no,yes
493.13,4.52,109,3,1924,no,no,yes,SchwWest,good,no,yes
351.86,3.82,92,4,1948,no,no,no,Schwab-Frei,good,no,no
485.74,9.71,50,2,1957,no,yes,yes,Ram-Per,normal,no,yes
511.3,9.65,53,2,1992,no,yes,yes,Send,normal,yes,yes
552.2,12.27,45,2,1992,no,yes,yes,Send,normal,no,yes
455.05,7.11,64,3,1960,no,yes,yes,Laim,normal,no,yes
271.9,9.06,30,1,1970,no,yes,yes,Send-West,normal,no,yes
385.6,7.01,55,2,1948,no,yes,yes,Mil-AmH,normal,no,yes
265.88,13.29,20,1,1972,no,yes,yes,Maxvor,good,no,yes
899.89,10.97,82,3,1918,no,yes,yes,Send,normal,no,yes
473.64,4.39,108,5,1957.5,no,no,yes,Mil-AmH,normal,no,yes
128.9,4.3,30,1,1966,no,yes,yes,Feld-Has,normal,no,yes
388.92,3.11,125,5,1918,no,yes,no,Lud-Isar,normal,no,no
1136.95,9.1,125,4,1918,no,yes,yes,SchwWest,good,no,yes
747.73,7.4,101,3,1918,yes,yes,yes,Lud-Isar,good,no,yes
248.34,2.73,91,3,1918,no,yes,no,Lud-Isar,good,no,no
789.56,9.75,81,3,1948,no,yes,yes,Schwab-Frei,good,yes,yes
893.25,12.24,73,2,1918,no,yes,yes,SchwWest,good,no,yes
405.6,6.44,63,2,1957,no,yes,yes,Lud-Isar,good,no,yes
458.85,9.76,47,1,1981,no,yes,yes,Send-West,good,no,yes
536.86,11.42,47,2,1957,no,yes,yes,Alt-Le,normal,no,yes
373.47,7.05,53,1,1918,no,yes,no,Schwab-Frei,good,no,yes
388.81,9.72,40,2,1957,no,yes,no,Alt-Le,normal,no,yes
916.25,9.96,92,4,1948,no,yes,yes,Au-Haid,normal,no,yes
345.29,5.95,58,2,1918,no,yes,yes,BamLaim,normal,no,yes
549.68,7.53,73,2,1980,no,yes,yes,BamLaim,normal,no,yes
290.71,4.15,70,2,1939,no,yes,no,Maxvor,good,no,yes
426.46,12.54,34,1,1983,no,no,yes,Schwab-Frei,good,no,yes
434.68,9.88,44,1,1973,no,yes,yes,Schwab-Frei,good,no,yes
335.21,6.98,48,2,1966,no,no,yes,Send-West,normal,no,yes
309,5.33,58,2,1957,no,no,no,Send-West,normal,no,yes
346.67,6.67,52,2,1960,no,no,yes,Send-West,normal,no,yes
423.45,6.83,62,2,1983,no,yes,yes,Send-West,normal,no,yes
765.77,7.51,102,3,1957,no,yes,no,Lud-Isar,normal,no,yes
403.92,8.42,48,1,1972,no,yes,yes,Schwanth,normal,no,yes
474.76,4.65,102,3,1918,no,yes,no,Lud-Isar,normal,no,yes
602.23,9.87,61,2,1918,no,yes,yes,Lud-Isar,normal,no,yes
323.3,11.15,29,1,1980,no,no,yes,Au-Haid,normal,no,yes
511.6,6.91,74,3,1957,no,yes,yes,Bogenh,good,no,yes
98.85,2.3,43,2,1948,no,no,no,Bogenh,normal,no,yes
591.24,7.88,75,3,1969,no,no,yes,Ram-Per,normal,no,yes
518.51,12.06,43,2,1992,no,yes,yes,Bogenh,normal,no,yes
522.03,6.53,80,3,1966,no,yes,yes,Laim,normal,no,yes
373.37,9.33,40,2,1918,no,no,no,Laim,normal,no,yes
781.05,11.16,70,3,1974,yes,no,yes,Laim,normal,yes,yes
296.75,3.96,75,2,1918,no,no,no,Lud-Isar,normal,no,yes
1068.13,13.69,78,3,1998.5,no,yes,yes,Lud-Isar,good,no,yes
266.26,7.01,38,2,1948,no,yes,yes,Mil-AmH,normal,no,yes
483,10.73,45,2,1924,no,yes,yes,Schwab-Frei,normal,no,yes
569,13.23,43,2,1960,no,yes,yes,Mil-AmH,normal,no,yes
555.34,9.57,58,2,1966,no,yes,yes,Mil-AmH,normal,no,yes
307.53,11.39,27,1,1985,no,yes,yes,Mil-AmH,normal,no,yes
294.05,8.91,33,1,1972,no,yes,yes,Mil-AmH,normal,no,yes
301.09,4.63,65,3,1966,no,yes,yes,Mil-AmH,normal,no,yes
741.39,6.86,108,4,1969,no,yes,yes,Au-Lo-La,normal,no,yes
625.69,8.46,74,3,1972,yes,yes,yes,Pas-Obmenz,good,yes,yes
521.52,8.28,63,2,1974,no,yes,yes,Had,good,no,yes
408.21,10.47,39,1,1975,no,yes,yes,Had,good,no,yes
620.26,7.85,79,3,1974,no,yes,yes,Send-West,good,no,yes
449.97,7.5,60,2,1966,no,yes,yes,Had,good,yes,yes
284.94,10.96,26,1,1918,no,yes,yes,Schwanth,normal,no,yes
608.45,9.08,67,3,1973,no,yes,yes,Schwanth,normal,no,yes
567.25,9.78,58,2,1918,no,yes,no,Schwanth,normal,no,yes
356.16,7.42,48,3,1918,no,yes,yes,Schwanth,normal,no,yes
621.23,10.02,62,3,1957.5,no,yes,yes,Neuh-Nymp,good,no,yes
611.62,11.33,54,2,1980,yes,yes,yes,Lud-Isar,good,no,yes
689.78,6.76,102,3,1918,no,yes,yes,Lud-Isar,normal,no,yes
339.62,6.41,53,2,1948,no,yes,yes,Laim,normal,no,yes
617.27,9.8,63,2,1996,no,yes,yes,Laim,normal,yes,yes
644.84,7.5,86,3,1970,no,yes,yes,Send-West,normal,no,yes
383.26,11.98,32,1,1960,no,yes,yes,Send-West,normal,no,yes
297.76,4.88,61,2,1960,no,yes,yes,Send-West,normal,no,yes
290.2,7.84,37,1,1967,no,yes,yes,Send-West,normal,no,yes
569.47,8.25,69,3,1960,no,yes,yes,Send-West,normal,no,yes
454.09,10.32,44,2,1960,no,yes,yes,Send,normal,no,yes
265.02,6.16,43,2,1960,no,yes,yes,Obgies,normal,no,yes
670.99,12.2,55,2,1986,no,yes,yes,Ugies-Har,good,no,yes
444.29,7.28,61,2,1957,no,yes,yes,Lud-Isar,good,no,yes
710.71,9,79,2,1918,yes,yes,yes,Neuh-Nymp,good,no,yes
282.95,4.04,70,2,1918,no,no,yes,Lud-Isar,good,no,yes
588,9.8,60,2,1918,no,yes,yes,Neuh-Nymp,normal,no,yes
1380.51,13.27,104,3,1918,yes,yes,yes,Neuh-Nymp,good,yes,yes
1068.64,11.87,90,4,1977,no,yes,yes,Neuh-Nymp,good,yes,yes
383.47,9.83,39,2,1957.5,no,yes,yes,Ram-Per,normal,no,yes
221.94,2.77,80,3,1918,no,yes,yes,Au-Haid,normal,no,yes
706.24,11.04,64,2,1918,no,yes,yes,Au-Haid,good,no,yes
612.21,6.8,90,4,1918,no,yes,no,Au-Haid,good,no,yes
613.56,11.16,55,2,1918,no,yes,yes,Au-Haid,good,no,yes
470.4,5.41,87,4,1918,no,yes,yes,Au-Haid,good,no,yes
869.21,9.35,93,4,1918,no,yes,yes,Send,normal,yes,yes
713.01,8.7,82,3,1998,no,yes,yes,Au-Haid,normal,no,yes
475.5,10.57,45,2,1918,no,yes,yes,Au-Haid,good,no,yes
388.59,11.43,34,1,1966,no,yes,yes,Au-Haid,good,no,yes
346.69,4.5,77,3,1957,no,no,yes,Ram-Per,normal,no,yes
765,12.75,60,3,1998.5,no,yes,yes,BamLaim,good,no,yes
741.39,12.36,60,2,1998,no,yes,yes,Trud-Rie,good,no,yes
392.67,6.77,58,2,1972,no,yes,yes,Trud-Rie,normal,no,yes
444.84,10.35,43,2,1996,no,yes,yes,BamLaim,good,no,yes
791.86,10.7,74,2,1993,yes,yes,yes,Trud-Rie,good,no,yes
